fecha,departamento,producto,id_producto,precio,unidad,cantidad
2024-09-06,Cochabamba,carne de res pulpa especial,15,41.44,kilo(s),1.0
2024-09-07,Cochabamba,carne de res pulpa especial,15,41.44,kilo(s),1.0
2024-09-09,Cochabamba,carne de res pulpa especial,15,41.33,kilo(s),1.0
2024-09-10,Cochabamba,carne de res pulpa especial,15,41.33,kilo(s),1.0
2024-09-11,Cochabamba,carne de res pulpa especial,15,41.89,kilo(s),1.0
2024-09-12,Cochabamba,carne de res pulpa especial,15,42.0,kilo(s),1.0
2024-09-13,Cochabamba,carne de res pulpa especial,15,42.11,kilo(s),1.0
2024-09-16,Cochabamba,carne de res pulpa especial,15,42.0,kilo(s),1.0
2024-09-17,Cochabamba,carne de res pulpa especial,15,41.89,kilo(s),1.0
2024-09-18,Cochabamba,carne de res pulpa especial,15,42.22,kilo(s),1.0
2024-09-19,Cochabamba,carne de res pulpa especial,15,41.11,kilo(s),1.0
2024-09-20,Cochabamba,carne de res pulpa especial,15,42.0,kilo(s),1.0
2024-09-21,Cochabamba,carne de res pulpa especial,15,42.33,kilo(s),1.0
2024-09-23,Cochabamba,carne de res pulpa especial,15,42.0,kilo(s),1.0
2024-09-24,Cochabamba,carne de res pulpa especial,15,42.33,kilo(s),1.0
2024-09-25,Cochabamba,carne de res pulpa especial,15,42.89,kilo(s),1.0
2024-09-26,Cochabamba,carne de res pulpa especial,15,42.0,kilo(s),1.0
2024-09-27,Cochabamba,carne de res pulpa especial,15,42.56,kilo(s),1.0
2024-09-28,Cochabamba,carne de res pulpa especial,15,42.44,kilo(s),1.0
2024-09-30,Cochabamba,carne de res pulpa especial,15,42.78,kilo(s),1.0
2024-10-01,Cochabamba,carne de res pulpa especial,15,42.33,kilo(s),1.0
2024-10-03,Cochabamba,carne de res pulpa especial,15,42.56,kilo(s),1.0
2024-10-05,Cochabamba,carne de res pulpa especial,15,43.33,kilo(s),1.0
2024-10-08,Cochabamba,carne de res pulpa especial,15,43.89,kilo(s),1.0
2024-10-10,Cochabamba,carne de res pulpa especial,15,44.11,kilo(s),1.0
2024-10-12,Cochabamba,carne de res pulpa especial,15,42.33,kilo(s),1.0
2024-10-15,Cochabamba,carne de res pulpa especial,15,45.11,kilo(s),1.0
2024-10-17,Cochabamba,carne de res pulpa especial,15,45.56,kilo(s),1.0
2024-10-19,Cochabamba,carne de res pulpa especial,15,46.33,kilo(s),1.0
2024-10-22,Cochabamba,carne de res pulpa especial,15,48.56,kilo(s),1.0
2024-10-24,Cochabamba,carne de res pulpa especial,15,48.0,kilo(s),1.0
2024-10-26,Cochabamba,carne de res pulpa especial,15,47.0,kilo(s),1.0
2024-10-29,Cochabamba,carne de res pulpa especial,15,49.89,kilo(s),1.0
2024-10-31,Cochabamba,carne de res pulpa especial,15,50.67,kilo(s),1.0
2024-11-02,Cochabamba,carne de res pulpa especial,15,49.67,kilo(s),1.0
2024-11-05,Cochabamba,carne de res pulpa especial,15,52.44,kilo(s),1.0
2024-11-07,Cochabamba,carne de res pulpa especial,15,51.78,kilo(s),1.0
2024-11-09,Cochabamba,carne de res pulpa especial,15,48.67,kilo(s),1.0
2024-11-12,Cochabamba,carne de res pulpa especial,15,50.89,kilo(s),1.0
2024-11-14,Cochabamba,carne de res pulpa especial,15,49.17,kilo(s),1.0
2024-11-16,Cochabamba,carne de res pulpa especial,15,48.67,kilo(s),1.0
2024-11-21,Cochabamba,carne de res pulpa especial,15,49.78,kilo(s),1.0
2024-11-23,Cochabamba,carne de res pulpa especial,15,48.33,kilo(s),1.0
2024-11-26,Cochabamba,carne de res pulpa especial,15,49.33,kilo(s),1.0
2024-11-28,Cochabamba,carne de res pulpa especial,15,50.11,kilo(s),1.0
2024-11-30,Cochabamba,carne de res pulpa especial,15,48.67,kilo(s),1.0
2024-12-03,Cochabamba,carne de res pulpa especial,15,50.11,kilo(s),1.0
2024-12-05,Cochabamba,carne de res pulpa especial,15,49.56,kilo(s),1.0
2024-12-07,Cochabamba,carne de res pulpa especial,15,49.0,kilo(s),1.0
2024-12-10,Cochabamba,carne de res pulpa especial,15,50.22,kilo(s),1.0
2024-12-12,Cochabamba,carne de res pulpa especial,15,49.78,kilo(s),1.0
2024-12-14,Cochabamba,carne de res pulpa especial,15,49.33,kilo(s),1.0
2024-12-17,Cochabamba,carne de res pulpa especial,15,49.56,kilo(s),1.0
2024-12-19,Cochabamba,carne de res pulpa especial,15,50.0,kilo(s),1.0
2024-12-21,Cochabamba,carne de res pulpa especial,15,48.83,kilo(s),1.0
2024-12-24,Cochabamba,carne de res pulpa especial,15,49.78,kilo(s),1.0
2024-12-26,Cochabamba,carne de res pulpa especial,15,49.78,kilo(s),1.0
2024-12-28,Cochabamba,carne de res pulpa especial,15,48.67,kilo(s),1.0
2024-12-31,Cochabamba,carne de res pulpa especial,15,50.22,kilo(s),1.0
2025-01-02,Cochabamba,carne de res pulpa especial,15,50.22,kilo(s),1.0
2025-01-04,Cochabamba,carne de res pulpa especial,15,49.33,kilo(s),1.0
2025-01-07,Cochabamba,carne de res pulpa especial,15,50.0,kilo(s),1.0
2025-01-09,Cochabamba,carne de res pulpa especial,15,50.44,kilo(s),1.0
2025-01-11,Cochabamba,carne de res pulpa especial,15,49.33,kilo(s),1.0
2025-01-14,Cochabamba,carne de res pulpa especial,15,51.22,kilo(s),1.0
2025-01-16,Cochabamba,carne de res pulpa especial,15,51.11,kilo(s),1.0
2025-01-18,Cochabamba,carne de res pulpa especial,15,50.33,kilo(s),1.0
2025-01-21,Cochabamba,carne de res pulpa especial,15,51.78,kilo(s),1.0
2025-01-23,Cochabamba,carne de res pulpa especial,15,51.89,kilo(s),1.0
2025-01-25,Cochabamba,carne de res pulpa especial,15,50.67,kilo(s),1.0
2025-01-28,Cochabamba,carne de res pulpa especial,15,51.67,kilo(s),1.0
2025-01-30,Cochabamba,carne de res pulpa especial,15,52.33,kilo(s),1.0
2025-02-01,Cochabamba,carne de res pulpa especial,15,51.0,kilo(s),1.0
2025-02-04,Cochabamba,carne de res pulpa especial,15,52.44,kilo(s),1.0
2025-02-06,Cochabamba,carne de res pulpa especial,15,52.44,kilo(s),1.0
2025-02-08,Cochabamba,carne de res pulpa especial,15,51.33,kilo(s),1.0
2025-02-11,Cochabamba,carne de res pulpa especial,15,52.89,kilo(s),1.0
2025-02-13,Cochabamba,carne de res pulpa especial,15,53.22,kilo(s),1.0
2025-02-15,Cochabamba,carne de res pulpa especial,15,53.44,kilo(s),1.0
2025-02-18,Cochabamba,carne de res pulpa especial,15,53.11,kilo(s),1.0
2025-02-20,Cochabamba,carne de res pulpa especial,15,53.11,kilo(s),1.0
2025-02-22,Cochabamba,carne de res pulpa especial,15,52.0,kilo(s),1.0
2025-02-25,Cochabamba,carne de res pulpa especial,15,53.56,kilo(s),1.0
2025-02-27,Cochabamba,carne de res pulpa especial,15,53.33,kilo(s),1.0
2025-03-01,Cochabamba,carne de res pulpa especial,15,52.0,kilo(s),1.0
2025-03-06,Cochabamba,carne de res pulpa especial,15,52.89,kilo(s),1.0
2025-03-08,Cochabamba,carne de res pulpa especial,15,52.33,kilo(s),1.0
2025-03-11,Cochabamba,carne de res pulpa especial,15,52.89,kilo(s),1.0
2025-03-13,Cochabamba,carne de res pulpa especial,15,54.22,kilo(s),1.0
2025-03-15,Cochabamba,carne de res pulpa especial,15,53.33,kilo(s),1.0
2025-03-18,Cochabamba,carne de res pulpa especial,15,55.67,kilo(s),1.0
2025-03-20,Cochabamba,carne de res pulpa especial,15,54.11,kilo(s),1.0
2025-03-22,Cochabamba,carne de res pulpa especial,15,55.17,kilo(s),1.0
2025-03-25,Cochabamba,carne de res pulpa especial,15,54.56,kilo(s),1.0
2025-03-27,Cochabamba,carne de res pulpa especial,15,55.22,kilo(s),1.0
2025-03-29,Cochabamba,carne de res pulpa especial,15,53.67,kilo(s),1.0
2025-04-01,Cochabamba,carne de res pulpa especial,15,55.33,kilo(s),1.0
2025-04-03,Cochabamba,carne de res pulpa especial,15,55.44,kilo(s),1.0
2025-04-05,Cochabamba,carne de res pulpa especial,15,54.67,kilo(s),1.0
2025-04-08,Cochabamba,carne de res pulpa especial,15,56.78,kilo(s),1.0
2025-04-12,Cochabamba,carne de res pulpa especial,15,53.67,kilo(s),1.0
2025-04-15,Cochabamba,carne de res pulpa especial,15,53.83,kilo(s),1.0
2025-04-17,Cochabamba,carne de res pulpa especial,15,55.89,kilo(s),1.0
2025-04-19,Cochabamba,carne de res pulpa especial,15,55.83,kilo(s),1.0
2025-04-22,Cochabamba,carne de res pulpa especial,15,55.0,kilo(s),1.0
2025-04-24,Cochabamba,carne de res pulpa especial,15,55.78,kilo(s),1.0
2025-04-26,Cochabamba,carne de res pulpa especial,15,56.67,kilo(s),1.0
2025-04-29,Cochabamba,carne de res pulpa especial,15,56.0,kilo(s),1.0
2025-05-03,Cochabamba,carne de res pulpa especial,15,56.33,kilo(s),1.0
2025-05-06,Cochabamba,carne de res pulpa especial,15,56.83,kilo(s),1.0
2025-05-08,Cochabamba,carne de res pulpa especial,15,58.0,kilo(s),1.0
2025-05-10,Cochabamba,carne de res pulpa especial,15,56.67,kilo(s),1.0
2025-05-13,Cochabamba,carne de res pulpa especial,15,58.5,kilo(s),1.0
2025-05-15,Cochabamba,carne de res pulpa especial,15,58.67,kilo(s),1.0
2025-05-17,Cochabamba,carne de res pulpa especial,15,58.33,kilo(s),1.0
2025-05-20,Cochabamba,carne de res pulpa especial,15,58.33,kilo(s),1.0
2025-05-22,Cochabamba,carne de res pulpa especial,15,59.56,kilo(s),1.0
2025-05-24,Cochabamba,carne de res pulpa especial,15,58.67,kilo(s),1.0
2025-05-27,Cochabamba,carne de res pulpa especial,15,59.0,kilo(s),1.0
2025-05-29,Cochabamba,carne de res pulpa especial,15,59.78,kilo(s),1.0
2025-05-31,Cochabamba,carne de res pulpa especial,15,59.33,kilo(s),1.0
2025-06-03,Cochabamba,carne de res pulpa especial,15,59.83,kilo(s),1.0
2025-06-05,Cochabamba,carne de res pulpa especial,15,60.67,kilo(s),1.0
2025-06-07,Cochabamba,carne de res pulpa especial,15,61.67,kilo(s),1.0
2025-06-10,Cochabamba,carne de res pulpa especial,15,65.33,kilo(s),1.0
2025-06-12,Cochabamba,carne de res pulpa especial,15,67.78,kilo(s),1.0
2025-06-14,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-06-16,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-06-17,Cochabamba,carne de res pulpa especial,15,68.33,kilo(s),1.0
2025-06-18,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-06-19,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-06-20,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-06-21,Cochabamba,carne de res pulpa especial,15,69.0,kilo(s),1.0
2025-06-23,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-06-24,Cochabamba,carne de res pulpa especial,15,67.67,kilo(s),1.0
2025-06-25,Cochabamba,carne de res pulpa especial,15,66.67,kilo(s),1.0
2025-06-26,Cochabamba,carne de res pulpa especial,15,67.89,kilo(s),1.0
2025-06-27,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-06-28,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-06-30,Cochabamba,carne de res pulpa especial,15,65.33,kilo(s),1.0
2025-07-01,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-07-02,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-07-03,Cochabamba,carne de res pulpa especial,15,65.0,kilo(s),1.0
2025-07-04,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-07-05,Cochabamba,carne de res pulpa especial,15,64.5,kilo(s),1.0
2025-07-07,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-07-08,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-07-09,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-07-10,Cochabamba,carne de res pulpa especial,15,66.56,kilo(s),1.0
2025-07-11,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-07-12,Cochabamba,carne de res pulpa especial,15,62.17,kilo(s),1.0
2025-07-14,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-07-15,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-07-16,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-07-17,Cochabamba,carne de res pulpa especial,15,66.22,kilo(s),1.0
2025-07-18,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-07-19,Cochabamba,carne de res pulpa especial,15,63.67,kilo(s),1.0
2025-07-21,Cochabamba,carne de res pulpa especial,15,63.67,kilo(s),1.0
2025-07-22,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-07-23,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-07-24,Cochabamba,carne de res pulpa especial,15,64.89,kilo(s),1.0
2025-07-25,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-07-26,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-07-28,Cochabamba,carne de res pulpa especial,15,62.0,kilo(s),1.0
2025-07-29,Cochabamba,carne de res pulpa especial,15,63.5,kilo(s),1.0
2025-07-30,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-07-31,Cochabamba,carne de res pulpa especial,15,65.89,kilo(s),1.0
2025-08-01,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-08-02,Cochabamba,carne de res pulpa especial,15,64.5,kilo(s),1.0
2025-08-04,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-05,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-06,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-08-07,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-08,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-08-09,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-08-11,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-12,Cochabamba,carne de res pulpa especial,15,63.5,kilo(s),1.0
2025-08-13,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-14,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-08-15,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-08-16,Cochabamba,carne de res pulpa especial,15,62.67,kilo(s),1.0
2025-08-18,Cochabamba,carne de res pulpa especial,15,63.67,kilo(s),1.0
2025-08-19,Cochabamba,carne de res pulpa especial,15,63.5,kilo(s),1.0
2025-08-20,Cochabamba,carne de res pulpa especial,15,63.67,kilo(s),1.0
2025-08-21,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-08-22,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-23,Cochabamba,carne de res pulpa especial,15,65.33,kilo(s),1.0
2025-08-25,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-26,Cochabamba,carne de res pulpa especial,15,63.83,kilo(s),1.0
2025-08-27,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-28,Cochabamba,carne de res pulpa especial,15,65.22,kilo(s),1.0
2025-08-29,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-08-30,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-09-01,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-09-02,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-03,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-04,Cochabamba,carne de res pulpa especial,15,65.44,kilo(s),1.0
2025-09-05,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-09-06,Cochabamba,carne de res pulpa especial,15,65.67,kilo(s),1.0
2025-09-08,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-09-09,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-10,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-11,Cochabamba,carne de res pulpa especial,15,65.67,kilo(s),1.0
2025-09-12,Cochabamba,carne de res pulpa especial,15,63.33,kilo(s),1.0
2025-09-13,Cochabamba,carne de res pulpa especial,15,64.83,kilo(s),1.0
2025-09-16,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-17,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-18,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-09-19,Cochabamba,carne de res pulpa especial,15,67.33,kilo(s),1.0
2025-09-20,Cochabamba,carne de res pulpa especial,15,67.0,kilo(s),1.0
2025-09-22,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-23,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-24,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-09-25,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-09-26,Cochabamba,carne de res pulpa especial,15,65.0,kilo(s),1.0
2025-09-27,Cochabamba,carne de res pulpa especial,15,65.67,kilo(s),1.0
2025-09-29,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-09-30,Cochabamba,carne de res pulpa especial,15,64.33,kilo(s),1.0
2025-10-01,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-10-02,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-10-03,Cochabamba,carne de res pulpa especial,15,67.33,kilo(s),1.0
2025-10-04,Cochabamba,carne de res pulpa especial,15,64.67,kilo(s),1.0
2025-10-06,Cochabamba,carne de res pulpa especial,15,66.0,kilo(s),1.0
2025-10-07,Cochabamba,carne de res pulpa especial,15,66.0,kilo(s),1.0
2025-10-08,Cochabamba,carne de res pulpa especial,15,66.33,kilo(s),1.0
2025-10-09,Cochabamba,carne de res pulpa especial,15,66.33,kilo(s),1.0
2025-10-10,Cochabamba,carne de res pulpa especial,15,64.0,kilo(s),1.0
2025-10-11,Cochabamba,carne de res pulpa especial,15,66.33,kilo(s),1.0
2025-10-13,Cochabamba,carne de res pulpa especial,15,66.33,kilo(s),1.0
2025-10-14,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-10-15,Cochabamba,carne de res pulpa especial,15,66.0,kilo(s),1.0
2025-10-16,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-10-17,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-10-18,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-10-20,Cochabamba,carne de res pulpa especial,15,67.33,kilo(s),1.0
2025-10-21,Cochabamba,carne de res pulpa especial,15,67.33,kilo(s),1.0
2025-10-22,Cochabamba,carne de res pulpa especial,15,67.0,kilo(s),1.0
2025-10-23,Cochabamba,carne de res pulpa especial,15,68.0,kilo(s),1.0
2025-10-24,Cochabamba,carne de res pulpa especial,15,68.0,kilo(s),1.0
2025-10-25,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-10-27,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-10-28,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-10-29,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-10-30,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-10-31,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-04,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-11-05,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-11-06,Cochabamba,carne de res pulpa especial,15,72.67,kilo(s),1.0
2025-11-07,Cochabamba,carne de res pulpa especial,15,71.67,kilo(s),1.0
2025-11-08,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2025-11-10,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-11,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-12,Cochabamba,carne de res pulpa especial,15,71.67,kilo(s),1.0
2025-11-13,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-15,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2025-11-17,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-18,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-11-19,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-11-20,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-11-21,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-22,Cochabamba,carne de res pulpa especial,15,71.33,kilo(s),1.0
2025-11-24,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-25,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-11-26,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2025-11-27,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-11-28,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-11-29,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-01,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-02,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-03,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-04,Cochabamba,carne de res pulpa especial,15,76.0,kilo(s),1.0
2025-12-05,Cochabamba,carne de res pulpa especial,15,71.0,kilo(s),1.0
2025-12-06,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2025-12-08,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-12-09,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-10,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-11,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-12,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-12-13,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-12-15,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-12-16,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-17,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-12-18,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2025-12-19,Cochabamba,carne de res pulpa especial,15,73.33,kilo(s),1.0
2025-12-20,Cochabamba,carne de res pulpa especial,15,77.67,kilo(s),1.0
2025-12-22,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-23,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-24,Cochabamba,carne de res pulpa especial,15,71.33,kilo(s),1.0
2025-12-26,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-27,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2025-12-29,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2025-12-30,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2025-12-31,Cochabamba,carne de res pulpa especial,15,71.33,kilo(s),1.0
2026-01-03,Cochabamba,carne de res pulpa especial,15,73.0,kilo(s),1.0
2026-01-05,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2026-01-06,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2026-01-07,Cochabamba,carne de res pulpa especial,15,68.67,kilo(s),1.0
2026-01-08,Cochabamba,carne de res pulpa especial,15,74.0,kilo(s),1.0
2026-01-09,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-10,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2026-01-12,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-13,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-14,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-15,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2026-01-16,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-17,Cochabamba,carne de res pulpa especial,15,77.0,kilo(s),1.0
2026-01-19,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-20,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2026-01-21,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-22,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-01-24,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2026-01-26,Cochabamba,carne de res pulpa especial,15,71.33,kilo(s),1.0
2026-01-27,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2026-01-28,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2026-01-29,Cochabamba,carne de res pulpa especial,15,70.67,kilo(s),1.0
2026-01-30,Cochabamba,carne de res pulpa especial,15,69.33,kilo(s),1.0
2026-02-02,Cochabamba,carne de res pulpa especial,15,71.33,kilo(s),1.0
2026-02-03,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2026-02-04,Cochabamba,carne de res pulpa especial,15,70.0,kilo(s),1.0
2024-07-29,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,4.0,kilo(s),1.0
2024-07-30,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,3.76,kilo(s),1.0
2024-08-02,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,3.53,kilo(s),1.0
2024-08-05,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,3.06,kilo(s),1.0
2024-08-08,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,3.06,kilo(s),1.0
2024-08-12,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.85,kilo(s),1.0
2024-08-14,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.82,kilo(s),1.0
2024-08-16,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.82,kilo(s),1.0
2024-08-19,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.35,kilo(s),1.0
2024-08-23,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.23,kilo(s),1.0
2024-08-24,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.67,kilo(s),1.0
2024-08-26,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.67,kilo(s),1.0
2024-08-27,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.55,kilo(s),1.0
2024-08-28,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.31,kilo(s),1.0
2024-08-29,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.39,kilo(s),1.0
2024-08-30,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.51,kilo(s),1.0
2024-08-31,Cochabamba,cebolla cortada/cabeza/solo cabezas,3,2.39,kilo(s),1.0
