fecha,categoria_codigo,categoria,indice_mensual,variacion_mensual,variacion_acumulada,variacion_12_meses
2009-12-01,1,Alimentos y bebidas no alcohólicas,60.35547481592653,0.09101399524225062,-3.077445811265689,-3.077445811265689
2010-01-01,1,Alimentos y bebidas no alcohólicas,60.41488915685342,0.0984406818239636,0.0984406818239636,-3.345558993774256
2010-02-01,1,Alimentos y bebidas no alcohólicas,60.55852006034847,0.2377409037731537,0.3364156193637724,-2.229369147212512
2010-03-01,1,Alimentos y bebidas no alcohólicas,60.218232527967565,-0.561915205394381,-0.22738995654913996,-0.9047998536695911
2010-04-01,1,Alimentos y bebidas no alcohólicas,60.271463524483615,0.0883968098720489,-0.13919415214466158,0.907136964311106
2010-05-01,1,Alimentos y bebidas no alcohólicas,59.93551798870553,-0.5573873872195212,-0.6958056887163777,1.0027511534202338
2010-06-01,1,Alimentos y bebidas no alcohólicas,59.99322609919445,0.09628366021596779,-0.6001919756855045,0.35565352396425
2010-07-01,1,Alimentos y bebidas no alcohólicas,60.778182020607005,1.3084075860742672,0.7003626530478924,2.748218575600969
2010-08-01,1,Alimentos y bebidas no alcohólicas,62.41349604286658,2.690626747777869,3.409833545700125,3.5472388833686086
2010-09-01,1,Alimentos y bebidas no alcohólicas,63.388331652277216,1.561898741805945,5.02499043475404,4.838482541808831
2010-10-01,1,Alimentos y bebidas no alcohólicas,65.11337586456888,2.721390778597166,7.8831308396679844,6.877218018110121
2010-11-01,1,Alimentos y bebidas no alcohólicas,66.47753917630796,2.0950584939359196,10.143345535848457,10.243591395114127
2010-12-01,1,Alimentos y bebidas no alcohólicas,67.37161668178507,1.344931711605457,11.624698318183269,11.624698318183269
2011-01-01,1,Alimentos y bebidas no alcohólicas,68.87003648290458,2.22411139129548,2.22411139129548,13.995138357531879
2011-02-01,1,Alimentos y bebidas no alcohólicas,70.8694354902985,2.9031478847702186,5.191828518877029,17.026366264688896
2011-03-01,1,Alimentos y bebidas no alcohólicas,71.36730706945941,0.7025194651494981,5.930821589968827,18.514449982094394
2011-04-01,1,Alimentos y bebidas no alcohólicas,70.68686522203865,-0.9534363497259557,4.920838631366697,17.28081763490621
2011-05-01,1,Alimentos y bebidas no alcohólicas,70.58553386904812,-0.143352449811196,4.770432038826189,17.76912294701369
2011-06-01,1,Alimentos y bebidas no alcohólicas,70.17454384716565,-0.5822581474625443,4.160397662148418,16.970778886164805
2011-07-01,1,Alimentos y bebidas no alcohólicas,70.66208285322006,0.6947519418383674,4.88405404753276,16.262251525163897
2011-08-01,1,Alimentos y bebidas no alcohólicas,70.8352843109274,0.24511230169528275,5.1411377665199876,13.493537138628797
2011-09-01,1,Alimentos y bebidas no alcohólicas,71.12021792290709,0.40224813770632917,5.564066035149051,12.197649108425622
2011-10-01,1,Alimentos y bebidas no alcohólicas,71.88252508686686,1.071857182420488,6.695562059001903,10.395942665263313
2011-11-01,1,Alimentos y bebidas no alcohólicas,71.96561301285911,0.1155884909327165,6.81888984907808,8.255530972643243
2011-12-01,1,Alimentos y bebidas no alcohólicas,72.00727018748034,0.057884832598853464,6.880721784651178,6.880721784651178
2012-01-01,1,Alimentos y bebidas no alcohólicas,71.73268357600155,-0.38133178880948027,-0.38133178880948027,4.1565929674039825
2012-02-01,1,Alimentos y bebidas no alcohólicas,72.12156265334342,0.5421225833965204,0.15872350884222897,1.766808433540179
2012-03-01,1,Alimentos y bebidas no alcohólicas,72.60718419730279,0.6733375236107175,0.8331297773967572,1.7373180784818532
2012-04-01,1,Alimentos y bebidas no alcohólicas,72.51851376579609,-0.12212349574904913,0.7099888344394234,2.5912148431026516
2012-05-01,1,Alimentos y bebidas no alcohólicas,73.30699121253325,1.0872774492919346,1.8049858322207069,3.8555454557219093
2012-06-01,1,Alimentos y bebidas no alcohólicas,73.23575860482333,-0.09717027875745243,1.7060616436985532,4.362286649592972
2012-07-01,1,Alimentos y bebidas no alcohólicas,73.64752330925836,0.5622454280249878,2.277899325314525,4.224953943460297
2012-08-01,1,Alimentos y bebidas no alcohólicas,74.27843192157883,0.8566596457985076,3.154072815404918,4.860780392350694
2012-09-01,1,Alimentos y bebidas no alcohólicas,74.55533336448042,0.37278848750326166,3.5386193232514795,4.830012536374584
2012-10-01,1,Alimentos y bebidas no alcohólicas,74.78211656155081,0.3041810516247079,3.8535641843466584,4.033791900298311
2012-11-01,1,Alimentos y bebidas no alcohólicas,75.55343161982954,1.0314164585645047,4.924726938149848,4.985462440692823
2012-12-01,1,Alimentos y bebidas no alcohólicas,76.0370976919967,0.6401642675886388,5.596417547872856,5.596417547872856
2013-01-01,1,Alimentos y bebidas no alcohólicas,76.83501704452897,1.0493816528405642,1.0493816528405642,7.112982833162018
2013-02-01,1,Alimentos y bebidas no alcohólicas,77.83432131268091,1.3005844295873592,2.3636141768117236,7.921013423955059
2013-03-01,1,Alimentos y bebidas no alcohólicas,77.85598779202188,0.027836665079816747,2.392108793253711,7.229041661298963
2013-04-01,1,Alimentos y bebidas no alcohólicas,77.01681760814294,-1.0778492543446094,1.2884762121179172,6.202973018551461
2013-05-01,1,Alimentos y bebidas no alcohólicas,77.06736387722665,0.06563017098537571,1.3549520122444036,5.129623522252125
2013-06-01,1,Alimentos y bebidas no alcohólicas,77.31175146602433,0.31710905434239045,1.676357742099599,5.565577443110636
2013-07-01,1,Alimentos y bebidas no alcohólicas,78.23099450199976,1.1890081631114047,2.8852979356075226,6.223523869899372
2013-08-01,1,Alimentos y bebidas no alcohólicas,81.28954318343445,3.909637990549264,6.907740630387815,9.438959709404958
2013-09-01,1,Alimentos y bebidas no alcohólicas,84.48674052356165,3.933097929843865,11.112526763964459,13.320854070263932
2013-10-01,1,Alimentos y bebidas no alcohólicas,85.73202211791966,1.473937314472118,12.750255756991358,14.642411929269649
2013-11-01,1,Alimentos y bebidas no alcohólicas,85.00150608325997,-0.852092388133463,11.789519410085013,12.505155968257453
2013-12-01,1,Alimentos y bebidas no alcohólicas,83.97334837779471,-1.2095758685242264,10.437340359761427,10.437340359761427
2014-01-01,1,Alimentos y bebidas no alcohólicas,83.55288301968893,-0.5007128645318604,-0.5007128645318604,8.743234834277057
2014-02-01,1,Alimentos y bebidas no alcohólicas,84.73407815555528,1.4137096090244938,0.905918118613136,8.864671428374415
2014-03-01,1,Alimentos y bebidas no alcohólicas,84.62662484342788,-0.12681239291957302,0.7779569092494443,8.696360091779365
2014-04-01,1,Alimentos y bebidas no alcohólicas,84.53412440940441,-0.1093041748913004,0.6678023949775014,9.76060428711698
2014-05-01,1,Alimentos y bebidas no alcohólicas,85.16463006305533,0.7458593296564286,1.4186425911005385,10.506738233226898
2014-06-01,1,Alimentos y bebidas no alcohólicas,87.71875956723011,2.9990496081339524,4.460237994303684,13.461094728631618
2014-07-01,1,Alimentos y bebidas no alcohólicas,89.0052929525227,1.4666570658771638,5.992311455879262,13.772416571091295
2014-08-01,1,Alimentos y bebidas no alcohólicas,88.66324707994275,-0.38429835039406335,5.584984751409783,9.070913192203722
2014-09-01,1,Alimentos y bebidas no alcohólicas,87.24041516422898,-1.6047595396894043,3.8905996361319195,3.259297995878274
2014-10-01,1,Alimentos y bebidas no alcohólicas,87.09706304403991,-0.16431847546714007,3.7198881866561617,1.5922182778363991
2014-11-01,1,Alimentos y bebidas no alcohólicas,88.7326044432674,1.8778376010227804,5.667579246763976,4.3894497073414085
2014-12-01,1,Alimentos y bebidas no alcohólicas,89.77228765167975,1.1717036989228546,6.905690181360535,6.905690181360535
2015-01-01,1,Alimentos y bebidas no alcohólicas,91.50419273556972,1.929220173835633,1.929220173835633,9.516499525225331
2015-02-01,1,Alimentos y bebidas no alcohólicas,91.60109338172676,0.10589749306577634,2.0371606627012318,8.104195355220556
2015-03-01,1,Alimentos y bebidas no alcohólicas,89.59288104757155,-2.1923453749470356,-0.19984630981478846,5.868432320598882
2015-04-01,1,Alimentos y bebidas no alcohólicas,88.24917597931929,-1.4997899973088091,-1.6966390321590086,4.394735967125696
2015-05-01,1,Alimentos y bebidas no alcohólicas,88.88471936045157,0.7201691960061041,-0.9886885078299268,4.368115372123271
2015-06-01,1,Alimentos y bebidas no alcohólicas,89.36284784458738,0.5379197769606048,-0.456087081885459,1.8742721459680478
2015-07-01,1,Alimentos y bebidas no alcohólicas,90.46170884507315,1.229662020616007,0.7679666091036763,1.6363250366776994
2015-08-01,1,Alimentos y bebidas no alcohólicas,90.87991368498571,0.4623003978719842,1.2338173196650537,2.50009635113444
2015-09-01,1,Alimentos y bebidas no alcohólicas,91.84661815342835,1.0637163144691097,2.3106579502542024,5.279895769097687
2015-10-01,1,Alimentos y bebidas no alcohólicas,92.43548006068083,0.6411361888891687,2.966608603463894,6.129273284383419
2015-11-01,1,Alimentos y bebidas no alcohólicas,92.29274109954316,-0.15442010042460153,2.8076074630546177,4.012208002473305
2015-12-01,1,Alimentos y bebidas no alcohólicas,91.75483419275095,-0.5828268836571393,2.2084170883152288,2.2084170883152288
2016-01-01,1,Alimentos y bebidas no alcohólicas,92.49646358671168,0.808272828876544,0.808272828876544,1.0843993280279962
2016-02-01,1,Alimentos y bebidas no alcohólicas,93.42211065429994,1.0007377922297556,1.8170993127691881,1.9879863933332187
2016-03-01,1,Alimentos y bebidas no alcohólicas,93.27799107728671,-0.15426709587683662,1.660029030553356,4.113172817557298
2016-04-01,1,Alimentos y bebidas no alcohólicas,94.09973550401389,0.880962826532472,2.5556160957546536,6.629591109231026
2016-05-01,1,Alimentos y bebidas no alcohólicas,97.43136786739456,3.5405331859179823,6.186631717647506,9.61543060318839
2016-06-01,1,Alimentos y bebidas no alcohólicas,96.15835318347197,-1.3065758100154867,4.799222874154485,7.604396572838401
2016-07-01,1,Alimentos y bebidas no alcohólicas,95.65453950775392,-0.5239416639725158,4.25013608199738,5.740363219949929
2016-08-01,1,Alimentos y bebidas no alcohólicas,95.63149984063834,-0.02408632902750618,4.2250260512090465,5.22842283072904
2016-09-01,1,Alimentos y bebidas no alcohólicas,96.69811592130914,1.1153396971167684,5.387489141088464,5.282173546963298
2016-10-01,1,Alimentos y bebidas no alcohólicas,97.52731497776863,0.8575131465170083,6.291200715257506,5.508528666422441
2016-11-01,1,Alimentos y bebidas no alcohólicas,98.38986288297309,0.8844167456071972,7.231257893490195,6.606285294803227
2016-12-01,1,Alimentos y bebidas no alcohólicas,98.08856102251161,-0.3062326256312087,6.902880796945587,6.902880796945587
2017-01-01,1,Alimentos y bebidas no alcohólicas,97.83653814949908,-0.25693400982270687,-0.25693400982270687,5.773274302299458
2017-02-01,1,Alimentos y bebidas no alcohólicas,98.69509435700962,0.8775414827113304,0.6183527703692349,5.6442566602052935
2017-03-01,1,Alimentos y bebidas no alcohólicas,98.60997359040027,-0.086246198115425,0.5315732664984196,5.716227859898559
2017-04-01,1,Alimentos y bebidas no alcohólicas,96.95081846464672,-1.6825429166478112,-1.1599135984916575,3.029852257673138
2017-05-01,1,Alimentos y bebidas no alcohólicas,96.25142755023208,-0.7213873234805823,-1.8729334523093888,-1.2110476769333633
2017-06-01,1,Alimentos y bebidas no alcohólicas,96.27806762654751,0.027677590861219237,-1.8457742443062086,0.1244971852285337
2017-07-01,1,Alimentos y bebidas no alcohólicas,97.69083042049085,1.4673775957191992,-0.40548112631551003,2.1287969428485543
2017-08-01,1,Alimentos y bebidas no alcohólicas,99.9711187776626,2.3341887333301337,1.9192429122483867,4.537855146322967
2017-09-01,1,Alimentos y bebidas no alcohólicas,102.31491303854769,2.3444713728749234,4.308710385776915,5.808590026520655
2017-10-01,1,Alimentos y bebidas no alcohólicas,101.17241589718431,-1.1166477177505296,3.1439495518391203,3.737517966373405
2017-11-01,1,Alimentos y bebidas no alcohólicas,100.8801428166238,-0.2888861336053594,2.8459809839309624,2.5310330360076794
2017-12-01,1,Alimentos y bebidas no alcohólicas,100.6672955474,-0.21099025366241309,2.6289859877713484,2.6289859877713484
2018-01-01,1,Alimentos y bebidas no alcohólicas,101.5792088842,0.9058685165239444,0.9058685165239444,3.8254325076199303
2018-02-01,1,Alimentos y bebidas no alcohólicas,101.9209538323,0.33643198431441146,1.2453481322637794,3.268510452628459
2018-03-01,1,Alimentos y bebidas no alcohólicas,101.4735822479,-0.43893975436699595,0.8009420498640063,2.903974672373799
2018-04-01,1,Alimentos y bebidas no alcohólicas,100.7311918896,-0.731609490720786,0.06347279109122361,3.8992692220868763
2018-05-01,1,Alimentos y bebidas no alcohólicas,100.8969728341,0.16457756668033507,0.22815481974665097,4.826468969972919
2018-06-01,1,Alimentos y bebidas no alcohólicas,101.125817203,0.22680994530557275,0.45548224287410566,5.035154626551508
2018-07-01,1,Alimentos y bebidas no alcohólicas,100.9542043991,-0.1697022665888559,0.28500701259517314,3.340512067061563
2018-08-01,1,Alimentos y bebidas no alcohólicas,101.4566337265,0.4976804387598843,0.7841058755058583,1.485944107658943
2018-09-01,1,Alimentos y bebidas no alcohólicas,101.0560377795,-0.3948445087187724,0.38616536779509936,-1.2303927371500545
2018-10-01,1,Alimentos y bebidas no alcohólicas,101.7012405346,0.6384603723607274,1.0270912530010001,0.5226964610127727
2018-11-01,1,Alimentos y bebidas no alcohólicas,102.1050325845,0.3970374872296789,1.4282066775331392,1.21420304697899
2018-12-01,1,Alimentos y bebidas no alcohólicas,102.5313204839,0.4174994009695121,1.85166883282597,1.85166883282597
2019-01-01,1,Alimentos y bebidas no alcohólicas,102.4740720989,-0.0558350216595449,-0.0558350216595449,0.8809511557824168
2019-02-01,1,Alimentos y bebidas no alcohólicas,102.0647723994,-0.3994178147863292,-0.4550298214224813,0.141107948554553
2019-03-01,1,Alimentos y bebidas no alcohólicas,101.71249705,-0.3451488119931123,-0.7986081033927395,0.23544532163684018
2019-04-01,1,Alimentos y bebidas no alcohólicas,102.1244115891,0.40497928086213886,-0.39686301988463013,1.3831065366792794
2019-05-01,1,Alimentos y bebidas no alcohólicas,103.7270879206,1.5693371511880994,1.1662460124930885,2.8049553985662445
2019-06-01,1,Alimentos y bebidas no alcohólicas,104.1557383736,0.4132483246113372,1.584313829211892,2.9961895531758653
2019-07-01,1,Alimentos y bebidas no alcohólicas,104.7955022865,0.6142377970623114,2.208283080637319,3.804990500657368
2019-08-01,1,Alimentos y bebidas no alcohólicas,106.9448589866,2.051000904813538,4.304575891415574,5.409429682927169
2019-09-01,1,Alimentos y bebidas no alcohólicas,106.632523263,-0.29205305103926493,3.99995119515113,5.518211089640834
2019-10-01,1,Alimentos y bebidas no alcohólicas,108.1869413077,1.4577335292593308,5.515993354136173,6.377209106798931
2019-11-01,1,Alimentos y bebidas no alcohólicas,111.1512221396,2.739961769941468,8.407091233213503,8.859690189720638
2019-12-01,1,Alimentos y bebidas no alcohólicas,104.549120452,-5.939747274490703,1.9679839863340431,1.9679839863340431
2020-01-01,1,Alimentos y bebidas no alcohólicas,103.9411585243,-0.5815084097040568,-0.5815084097040568,1.4316659769156859
2020-02-01,1,Alimentos y bebidas no alcohólicas,103.677615867,-0.25354985555445797,-0.8335838515256766,1.5802156117966204
2020-03-01,1,Alimentos y bebidas no alcohólicas,104.1072690321,0.4144126593836672,-0.42262566914931243,2.354452060028356
2020-04-01,1,Alimentos y bebidas no alcohólicas,104.7812710302,0.647411083170546,0.22204928859883566,2.6015909416349237
2020-05-01,1,Alimentos y bebidas no alcohólicas,103.7930085656,-0.9431670897704247,-0.7232120969847267,0.06355200586607435
2020-06-01,1,Alimentos y bebidas no alcohólicas,104.7251935963,0.8981192891338363,0.16841188480476443,0.5467343725771512
2020-07-01,1,Alimentos y bebidas no alcohólicas,104.6478208376,-0.07388170510170822,0.09440575413095509,-0.14092346110070597
2020-08-01,1,Alimentos y bebidas no alcohólicas,106.5112547747,1.7806715153598995,1.8767583258635367,-0.4054465226367876
2020-09-01,1,Alimentos y bebidas no alcohólicas,102.7766028132,-3.506344911061088,-1.6953922052493797,-3.616082909610696
2020-10-01,1,Alimentos y bebidas no alcohólicas,104.1062373189,1.293713227821569,-0.42361249065058226,-3.7719006928884857
2020-11-01,1,Alimentos y bebidas no alcohólicas,103.4611237353,-0.6196685234371446,-1.0406560208218174,-6.918590957678927
2020-12-01,1,Alimentos y bebidas no alcohólicas,103.7293219303,0.2592260602989116,-0.7841276121269503,-0.7841276121269503
2021-01-01,1,Alimentos y bebidas no alcohólicas,104.5193367995,0.7616119092447526,0.7616119092447526,0.5562553692961103
2021-02-01,1,Alimentos y bebidas no alcohólicas,104.6888525988,0.16218606479028175,0.9250332024196117,0.9753664986830168
2021-03-01,1,Alimentos y bebidas no alcohólicas,104.8075125498,0.11334535440439275,1.0394270389856297,0.6726173150157999
2021-04-01,1,Alimentos y bebidas no alcohólicas,104.7024731633,-0.10022123790991433,0.9381640744300812,-0.07520224380299645
2021-05-01,1,Alimentos y bebidas no alcohólicas,104.4947663904,-0.19837809616592983,0.7379248662343851,0.6761128080765344
2021-06-01,1,Alimentos y bebidas no alcohólicas,104.322276053,-0.16507079096724775,0.5716359768537016,-0.38473793121184263
2021-07-01,1,Alimentos y bebidas no alcohólicas,104.8292519,0.4859708455195566,1.0603848065632748,0.17337299615780566
2021-08-01,1,Alimentos y bebidas no alcohólicas,106.6590312895,1.745485497927124,2.824379167511193,0.1387426287603022
2021-09-01,1,Alimentos y bebidas no alcohólicas,105.6161582248,-0.9777634880907327,1.8189999311552851,2.7628422558011456
2021-10-01,1,Alimentos y bebidas no alcohólicas,104.337710693,-1.2104658541724933,0.5865157039287361,0.22234342539049212
2021-11-01,1,Alimentos y bebidas no alcohólicas,104.6534496587,0.30261251047476456,0.8909030842994881,1.1524385975649087
2021-12-01,1,Alimentos y bebidas no alcohólicas,104.2235284409,-0.4108046310963287,0.47643858207429,0.47643858207429
2022-01-01,1,Alimentos y bebidas no alcohólicas,104.7472805851,0.5025277420894536,0.5025277420894536,0.21808766930588863
2022-02-01,1,Alimentos y bebidas no alcohólicas,105.0889261043,0.32616170777095554,0.8303285029260143,0.38215482887486996
2022-03-01,1,Alimentos y bebidas no alcohólicas,104.4396421481,-0.6178424123923221,0.2073559688804405,-0.3509962146322265
2022-04-01,1,Alimentos y bebidas no alcohólicas,104.1669633292,-0.2610874695580967,-0.054272881129779904,-0.5114586293150758
2022-05-01,1,Alimentos y bebidas no alcohólicas,105.4341708747,1.2165157790913428,1.1615826597988432,0.8989966835184049
2022-06-01,1,Alimentos y bebidas no alcohólicas,106.6283453733,1.1326256835833437,2.3073647269231,2.210524355439114
2022-07-01,1,Alimentos y bebidas no alcohólicas,107.2758134345,0.6072194583281343,2.9285949528477184,2.333853823286236
2022-08-01,1,Alimentos y bebidas no alcohólicas,107.4696144899,0.18065680342600476,3.1145424623008067,0.759976150730135
2022-09-01,1,Alimentos y bebidas no alcohólicas,107.9509255149,0.4478577756927171,3.5763489585882047,2.210615619184453
2022-10-01,1,Alimentos y bebidas no alcohólicas,110.3096016785,2.1849522385747777,5.839442713792908,5.723617037248885
2022-11-01,1,Alimentos y bebidas no alcohólicas,111.3607805,0.9529350169930728,6.8480238252029535,6.409087195094121
2022-12-01,1,Alimentos y bebidas no alcohólicas,111.0880273653,-0.24492746321943537,6.58632367094778,6.58632367094778
2023-01-01,1,Alimentos y bebidas no alcohólicas,111.8956502841,0.7270116662925652,0.7270116662925652,6.8243964512209265
2023-02-01,1,Alimentos y bebidas no alcohólicas,109.916680685,-1.7685849218226468,-1.0544310742400254,4.593970801365388
2023-03-01,1,Alimentos y bebidas no alcohólicas,109.6279593505,-0.2626729016020901,-1.3143342711440242,4.967766162050546
2023-04-01,1,Alimentos y bebidas no alcohólicas,110.0609814912,0.3949924300930663,-0.9245333619280816,5.658241321073221
2023-05-01,1,Alimentos y bebidas no alcohólicas,111.8982671158,1.6693342179098236,0.7293673042150894,6.130930975672055
2023-06-01,1,Alimentos y bebidas no alcohólicas,112.2681971711,0.3305949813478204,1.0623735372662146,5.289261291690495
2023-07-01,1,Alimentos y bebidas no alcohólicas,112.8430843,0.5120658774130371,1.5798794670542682,5.189679469453989
2023-08-01,1,Alimentos y bebidas no alcohólicas,114.2360757149,1.2344499652248375,2.833832253810775,6.296162182321696
2023-09-01,1,Alimentos y bebidas no alcohólicas,113.7220916742,-0.44993145771459186,2.371150493327412,5.346101602902342
2023-10-01,1,Alimentos y bebidas no alcohólicas,113.5822242662,-0.1229905341529447,2.2452436685171495,2.966761313523847
2023-11-01,1,Alimentos y bebidas no alcohólicas,113.6019916,0.01740354525341381,2.2630379657684774,2.012567701067791
2023-12-01,1,Alimentos y bebidas no alcohólicas,114.7798617295,1.0368393308167967,3.32334136428567,3.32334136428567
2024-01-01,1,Alimentos y bebidas no alcohólicas,114.3248372577,-0.3964323226598343,-0.3964323226598343,2.1709395918718455
2024-02-01,1,Alimentos y bebidas no alcohólicas,114.2911179,-0.029494341307467753,-0.42580973886500173,3.9797755788643974
2024-03-01,1,Alimentos y bebidas no alcohólicas,115.0432029015,0.6580432629577082,0.22943151179308785,4.939655524998421
2024-04-01,1,Alimentos y bebidas no alcohólicas,116.8716892084,1.5893909946731455,1.8224690702536073,6.188121916525491
2024-05-01,1,Alimentos y bebidas no alcohólicas,118.5390455617,1.4266554754135852,3.275124900445703,5.934657092614004
2024-06-01,1,Alimentos y bebidas no alcohólicas,119.7175823962,0.9942182585623849,4.301905048759047,6.63534768777565
2024-07-01,1,Alimentos y bebidas no alcohólicas,119.7756912944,0.04853831579032519,4.352531436806917,6.143581627004502
2024-08-01,1,Alimentos y bebidas no alcohólicas,121.8653983293,1.7446837603831034,6.173153106333573,6.678558035764981
2024-09-01,1,Alimentos y bebidas no alcohólicas,122.7267485349,0.7068045707875781,6.923589805438435,7.91812455094234
2024-10-01,1,Alimentos y bebidas no alcohólicas,127.1413284558,3.597080484573101,10.769717387734868,11.937699122550939
2024-11-01,1,Alimentos y bebidas no alcohólicas,130.4363772825,2.591642597037591,13.640472568173557,14.818741683486447
2024-12-01,1,Alimentos y bebidas no alcohólicas,132.4518956512,1.545211857835338,15.396458625597088,15.396458625597088
2025-01-01,1,Alimentos y bebidas no alcohólicas,136.3249607928,2.924129641601625,2.924129641601625,19.24352053570779
2025-02-01,1,Alimentos y bebidas no alcohólicas,138.8309700428,1.8382614859569824,4.816144276559631,21.471355424374593
2025-03-01,1,Alimentos y bebidas no alcohólicas,144.1227630064,3.811680464357914,8.811400771442447,25.277077977216898
2025-04-01,1,Alimentos y bebidas no alcohólicas,144.7728934935,0.4510949370788442,9.302243491286987,23.873364434176956
2025-05-01,1,Alimentos y bebidas no alcohólicas,152.0371260878,5.017674523874982,14.786674316973091,28.25911105270722
2025-06-01,1,Alimentos y bebidas no alcohólicas,164.9557929126,8.497047502292032,24.54015255998756,37.78744075092175
2025-07-01,1,Alimentos y bebidas no alcohólicas,164.3505816656,-0.36689299376146955,24.08322346582512,37.215306285845706
2025-08-01,1,Alimentos y bebidas no alcohólicas,166.6157520173,1.378255147468166,25.79340688038727,36.721131922186224
2025-09-01,1,Alimentos y bebidas no alcohólicas,167.1127266171,0.2982758795509355,26.168618271176847,36.166506985702384
2025-10-01,1,Alimentos y bebidas no alcohólicas,170.408502573,1.9721872909485239,28.65689972588634,34.03077083014876
2025-11-01,1,Alimentos y bebidas no alcohólicas,173.2993979813,1.6964502150129457,30.839499977915132,32.86124744630632
2025-12-01,1,Alimentos y bebidas no alcohólicas,169.9076756137,-1.9571460761600434,28.278779838029934,28.278779838029934
2026-01-01,1,Alimentos y bebidas no alcohólicas,169.0654107504,-0.49571913703002624,-0.49571913703002624,24.01647487532539
2008-03-01,2,Bebidas alcohólicas y tabaco,49.09348485636558,,,
2008-04-01,2,Bebidas alcohólicas y tabaco,49.831134221812135,1.5025402405323796,,
2008-05-01,2,Bebidas alcohólicas y tabaco,51.193838191421825,2.734643693928218,,
2008-06-01,2,Bebidas alcohólicas y tabaco,51.62428646517942,0.840820475597237,,
2008-07-01,2,Bebidas alcohólicas y tabaco,52.59069759995774,1.8720087016217857,,
2008-08-01,2,Bebidas alcohólicas y tabaco,52.87316831524453,0.5371115580847796,,
2008-09-01,2,Bebidas alcohólicas y tabaco,53.073189728917406,0.37830419482391964,,
2008-10-01,2,Bebidas alcohólicas y tabaco,53.90459242266151,1.5665210589200784,,
2008-11-01,2,Bebidas alcohólicas y tabaco,54.91105925684161,1.86712632253756,,
2008-12-01,2,Bebidas alcohólicas y tabaco,55.475134871200375,1.027253201801015,,
2009-01-01,2,Bebidas alcohólicas y tabaco,55.995192289120986,0.9374603939729997,0.9374603939729997,
2009-02-01,2,Bebidas alcohólicas y tabaco,56.57824210743725,1.0412497832060108,1.988471481498899,
2009-03-01,2,Bebidas alcohólicas y tabaco,57.795881120589264,2.15213298928556,4.18339902152034,17.726173421350254
2009-04-01,2,Bebidas alcohólicas y tabaco,58.11191631600568,0.5468126608486612,4.753087037872494,16.617687362550292
2009-05-01,2,Bebidas alcohólicas y tabaco,58.18096851748307,0.11882623367966971,4.877561185862778,13.648381471096705
2009-06-01,2,Bebidas alcohólicas y tabaco,58.03161710165621,-0.2567014947198465,4.608338918672938,12.411465756138895
2009-07-01,2,Bebidas alcohólicas y tabaco,58.18815045864381,0.26973805798551354,4.890507420563095,10.64342766712143
2009-08-01,2,Bebidas alcohólicas y tabaco,58.0756792695855,-0.19328881941048648,4.687765797096222,9.839605077800817
2009-09-01,2,Bebidas alcohólicas y tabaco,58.20895387534048,0.22948436838132746,4.928007855208216,9.676758025389232
