fecha,indice_mensual,variacion_mensual,variacion_acumulada,variacion_12_meses
2005-01-01,50.22915710911535,1.3716759754481167,1.3716759754481167,5.40794839614942
2005-02-01,50.25485305060837,0.051157421250769275,1.4235351107558358,5.2605332217626755
2005-03-01,50.334353287216565,0.1581941479923188,1.5839812079879723,5.7089373205669425
2005-04-01,50.14530633965815,-0.3755823512416656,1.2024497028821246,5.2883034034681975
2005-05-01,50.48358151691762,0.6745899107050368,1.8851512179641094,5.566240703720604
2005-06-01,51.26069560299074,1.5393402423572011,3.4535103516487142,6.399284389568249
2005-07-01,51.02263690638876,-0.46440785440313714,2.9730641239198885,5.351216892770694
2005-08-01,51.201310877538674,0.35018568616460577,3.333661055086967,5.348201880018322
2005-09-01,51.278292979560646,0.15035181854248236,3.4890250936498113,5.533754687416059
2005-10-01,51.46932524403983,0.3725402180515758,3.874563333393155,5.073316715657361
2005-11-01,51.6944447030609,0.43738568157571933,4.32889580021274,4.960048636751324
2005-12-01,51.981644707246794,0.5555722782894845,4.9085182235242275,4.9085182235242275
2006-01-01,52.19149157050105,0.4036941586517351,0.4036941586517351,3.906763669401858
2006-02-01,52.35414373104816,0.3116449744062111,0.7165972256153674,4.177289461628186
2006-03-01,52.208873698087544,-0.277475711773445,0.43713313058959535,3.7241372709700737
2006-04-01,52.282066635201595,0.14019252270660587,0.5779384812595545,4.261137186140895
2006-05-01,52.719382436615106,0.8364546957657204,1.4192273705904146,4.4287684283022655
2006-06-01,53.047848014822925,0.6230451932981884,2.051114991803038,3.4863990642528764
2006-07-01,53.346320035954605,0.5626468034071408,2.6253023281457732,4.554219990293928
2006-08-01,53.4468793760378,0.18850286208198508,2.8187539602546163,4.385763684586097
2006-09-01,53.49018371431958,0.08102313696765062,2.9020609401042563,4.313503056040857
2006-10-01,53.74019894753652,0.4674039531294527,3.383029240789992,4.412091459776146
2006-11-01,54.14418042264647,0.751730516487914,4.160191020462656,4.738876166785699
2006-12-01,54.55222503699965,0.7536259874431739,4.9451692885633,4.9451692885633
2007-01-01,55.334797743298,1.4345385651411524,1.4345385651411524,6.022641005672202
2007-02-01,55.79620644244473,0.8338490750200878,2.2803495267174734,6.574575508443048
2007-03-01,55.9621544129477,0.29741801653513367,2.584549713585038,7.188970856878751
2007-04-01,55.81871457096532,-0.2563157967863883,2.321609307606942,6.764552672411939
2007-05-01,56.0720323778529,0.4538223583875789,2.785967648106835,6.359425672841867
2007-06-01,56.54614282888986,0.8455381960155606,3.6550622647157915,6.59460269357095
2007-07-01,58.05963265870109,2.6765571515480424,6.4294492467036335,8.835309763765874
2007-08-01,58.983157752938766,1.590649220374063,8.122368451394735,10.358468897593088
2007-09-01,59.09507193116419,0.1897392111392282,8.32751898035944,10.478349161743772
2007-10-01,59.83183596748632,1.2467436154072864,9.678085406976189,11.335345121994656
2007-11-01,60.566533723169684,1.227937842460003,11.02486412257404,11.861576351125237
2007-12-01,60.94926818543631,0.6319239995076886,11.726456884385406,11.726456884385406
2008-01-01,61.61384357986041,1.0903746906396838,1.0903746906396838,11.347372887656238
2008-02-01,63.22824113574074,2.6201864095490857,3.7391309496460634,13.319964146599016
2008-03-01,63.84249540635247,0.9714872018866227,4.746943330170272,14.081554000325514
2008-04-01,64.31386174011178,0.7383269259121139,5.52031821684682,15.219173774319227
2008-05-01,65.51635540372455,1.8697270402949329,7.493260139552471,16.843197268522637
2008-06-01,66.3416154319758,1.2596244451722693,8.847271521182876,17.322972201176114
2008-07-01,66.6455047749664,0.4580674453159794,9.345865437136114,14.78802349084203
2008-08-01,67.08099401348709,0.6534412785845767,10.060376458327912,13.729065328220514
2008-09-01,67.6719498358875,0.8809586546699055,11.02996287009983,14.51369399247695
2008-10-01,67.79210232038683,0.17755138545691995,11.227098107447997,13.30439927871554
2008-11-01,67.88142317831189,0.13175702606613715,11.37364762409403,12.077444432557805
2008-12-01,68.17154437386878,0.4273940969015788,11.849652019543399,11.849652019543399
2009-01-01,68.41674020466469,0.3596747485302698,0.3596747485302698,11.041182029143748
2009-02-01,68.36780335106735,-0.07152760194499841,0.2878898798628349,8.128586408552497
2009-03-01,68.03290573979825,-0.48984696721847687,-0.20336730720108553,6.5636693972786375
2009-04-01,67.73790696583346,-0.4336118981791759,-0.6360973805392356,5.323961480587247
2009-05-01,67.61296240051774,-0.1844529465292455,-0.8193770267072797,3.2001276381653065
2009-06-01,67.74649335124187,0.19749312259553786,-0.623502117387631,2.117642011154497
2009-07-01,67.61006461106071,-0.2013812574384044,-0.8236277584218854,1.4472991679652214
2009-08-01,68.03194767734634,0.6239944728829716,-0.20477267722859294,1.417620114078888
2009-09-01,68.10775681528436,0.11143167368596885,-0.09356918516411072,0.6439994420934347
2009-10-01,68.32422384124266,0.3178302091865648,0.22396363288550436,0.7849314339611446
2009-11-01,68.19197915352783,-0.19355461398598006,0.029975526954428844,0.45749773748873235
2009-12-01,68.351373774104,0.23374394254978004,0.2637895354827169,0.2637895354827169
2010-01-01,68.4676913240648,0.17017587729137862,0.17017587729137862,0.07447171444838752
2010-02-01,68.58137121560291,0.1660343577236434,0.33649278543987915,0.3123807612172236
2010-03-01,68.49927787583175,-0.1197020974005869,0.21638789911750944,0.6855096529570615
2010-04-01,68.56131134826981,0.09056076846607475,0.30714463012788684,1.2155739958892964
2010-05-01,68.54920334129196,-0.01766011579963367,0.289430272230895,1.3847062863896031
2010-06-01,68.64661327998587,0.14210221847354987,0.4319437775422097,1.3286590703332823
2010-07-01,69.07108583126372,0.6183444907129854,1.052959168806611,2.160952261483251
